Word,POS
"['season', 'looks', 'the', 'gobblers', 'said', 'the', 'beaverton', 'wall-tex', 'the', 'courtyard', 'spirited', 'be', 'voluntary', 'full', 'part', 'mungus', 'national', 'argues', 'sir']","['NOUN', 'VERB', 'DET', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'CONJ', 'ADJ', 'NOUN', 'NOUN']"
"['far', 'laps', 'o-b', 'earthly', 'typewritten', 'belgians', 'place', 'explosive', 'handstands', 'left', 'snows', 'dallas', '$90']","['ADV', '.', 'ADP', 'PRT', 'ADJ', 'NOUN', 'NOUN', 'PRT', 'VERB', 'NOUN', '.', 'NOUN', 'ADV']"
"['vaughan', 'bullets', 'herbs', 'own', 'to', 'turk', 'zones', 'general', 'in', 'naked', 'christian', 'redactions', 'man', 'consciousness', 'to', 'having', 'drilling', 'the', 'not']","['ADV', 'ADV', 'PRON', 'ADJ', 'PRT', 'VERB', 'ADP', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'VERB', 'DET', 'ADV']"
"['heng-shan', 'floor', ',', 'thickness', 'monophonic', 'roosevelt', 'as', ',', 'pulling', '(', 'and', 'hunter']","['NOUN', 'NOUN', '.', 'CONJ', 'PRT', 'ADV', 'ADV', '.', 'NUM', '.', 'CONJ', 'PRON']"
"['pioneered', 'reception', ',', '.', 'warm', 'automobiles', 'mold', 'confused', 'heavily', 'baseball', 'of', 'its', 'other', 'to', 'triandos', 'the', 'motions']","['ADP', 'NOUN', '.', '.', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PRT', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADP', 'ADV', 'DET', 'NOUN']"
"['that', 'more', 'technical', 'painting', 'proffered', 'moves', '.', 'cedric', 'coals', 'to', 'other', 'heathenish', 'solving', 'fla.']","['PRON', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', '.', 'DET', 'NOUN', 'ADP', 'ADJ', 'CONJ', 'ADJ', 'NOUN']"
"['and', 'ex-convict', 'tyler', 'timex', 'cylinders', 'exhibit', 'stroll', 'leonard', 'transport', 'easter', 'killed', 'to', 'be', 'the', 'allergies', 'definition', 'consecutive', 'good', 'board']","['CONJ', 'NUM', 'NOUN', 'DET', 'ADJ', 'NOUN', '.', 'PRON', 'VERB', 'VERB', 'VERB', 'PRT', 'VERB', 'DET', 'ADV', 'DET', 'ADJ', 'ADJ', 'NOUN']"
"['grate', 'year', 'ends', 'human', 'malice', 'verve', 'future', 'basically', 'not', 'been', 'gambit', 'cerise', 'stimulates']","['DET', 'NOUN', 'VERB', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN']"
"['made', 'which', '4', 'girls', 'view', 'useless', 'that', 'conspiracy', 'lumbering', 'choral']","['VERB', 'DET', 'NUM', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'ADV']"
"['sadism', 'be', 'rates', '.', 'mackintosh', 'ton', 'boast', 'dismembered', 'foreleg', 'happen', 'and', 'step', 'the', 'have', 'an', 'martin', 'thinning', 'which']","['PRT', 'VERB', 'NOUN', '.', '.', 'DET', 'VERB', 'ADV', 'VERB', 'VERB', 'CONJ', 'NOUN', 'DET', 'VERB', 'DET', 'NOUN', 'ADP', 'DET']"
"['from', 'the', 'persuading', ';', 'memorial', 'obliterate', 'previously']","['ADP', 'DET', 'NOUN', '.', 'ADJ', 'VERB', 'ADV']"
"['rule', ',', 'meeting', ""12''"", 'stops', 'overnight', 'bud', 'fields', 'define', 'pay']","['NOUN', '.', 'NOUN', 'CONJ', 'NOUN', 'ADP', 'PRT', 'VERB', 'VERB', 'VERB']"
"['a', 'general', 'living', 'approaching', '1882', 'exposed', '.', ""communism's"", 'the', 'eight-foot', 'the', 'snowfall', 'lens']","['DET', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', '.', '.', 'DET', 'VERB', 'DET', 'NOUN', 'ADV']"
"['hopper', 'mendacious', 'the', 'feasible', 'wrong', 'sputniks', 'employee', 'and', 'burrow', 'goa', 'misled', 'wondering', 'duren', 'sounding', 'wished']","['NOUN', 'ADP', 'DET', 'ADJ', 'ADP', 'DET', 'NOUN', 'CONJ', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB']"
"['a', 'toner', 'n.', 'brindisi', ',', 'complexity', 'run', 'electronic', 'key', ',', 'which', 'malapropism', 'puts', 'be']","['DET', 'NOUN', 'NOUN', 'NOUN', '.', 'NOUN', 'VERB', 'ADJ', 'NOUN', '.', 'DET', 'NOUN', '.', 'VERB']"
"['necessity', '1905', 'overnight', 'deliver', 'hen', 'opportunities', 'carried', 'dilworth', 'british', 'firms', 'symbolically', 'solid', 'sermons', 'be', 'bass', '5%', 'ellen']","['PRON', 'VERB', 'NUM', 'NOUN', 'CONJ', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', '.']"
"['have', 'factor', ',', 'the', 'conclusion', 'acrobacy', '19th', 'oppose', 'flaw', 'steamed', 'giveaway', 'installations', 'few', 'fifties', '1300', ""''"", ""'""]","['VERB', 'NOUN', '.', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADJ', 'PRT', 'ADV', 'ADJ', 'NOUN', 'VERB', '.', '.']"
"['program', 'chenoweth', 'jigger', 'bleeker', 'fertilizer', 'rival', 'one-man', 'cities', ""''"", 'residence', 'the', 'setback', '.', 'that', 'florida', 'yesterday', 'attention']","['NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', '.', 'NOUN', '.', 'PRON', 'DET', 'NOUN', '.', 'ADP', 'NOUN', 'NOUN', 'NUM']"
"['the', 'return', 'demand', 'husky-voiced', '.', 'designing', 'sons', 'ind.', 'base', 'kob', ',', 'crumble', 'weather', 'actually', 'was', 'bud', 'se', 'the']","['DET', 'NOUN', 'NOUN', 'NOUN', '.', 'CONJ', 'NOUN', '.', '.', 'NUM', '.', 'X', 'NOUN', 'ADV', 'VERB', 'VERB', 'ADP', 'DET']"
"['warnings', 'in', 'left-centerfield', 'geneva', '18th', 'never', 'wry-faced', 'skyline', 'the', 'overcome', 'and', 'remarkable', 'year', 'language']","['PRON', 'ADP', 'VERB', 'CONJ', 'DET', 'ADJ', 'ADJ', 'ADP', 'DET', 'VERB', 'CONJ', 'ADJ', 'NOUN', 'NOUN']"
"['he', 'has', 'men', 'rundfunk-sinfonie-orchester', 'luggage', '114', 'induce', 'in', 'the', 'december', 'absence', 'regarding', 'retiring', 'nearing', 'raft', 'fogg', 'professors', 'good']","['PRON', 'VERB', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ']"
"['murder', '.', 'line', ""fardulli's"", 'both', ""massachusetts'"", ',', 'white', 'thornton', 'campaigned', 'cause', 'fellowship', 'temperatures', 'of', 'the', 'citrus', 'papers', 'firing']","['NOUN', '.', 'NOUN', 'VERB', 'DET', 'NOUN', '.', 'CONJ', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']"
"[""women's"", ""cuba's"", '.', 'that', 'emphasizes', 'just']","['NOUN', 'VERB', '.', 'PRON', 'VERB', 'ADV']"
"[""internist's"", 'spite', 'metallic', 'yesteryear', 'of', 'the', 'calm', '2-3/4', 'was', '13/16-inch', 'the', 'sponsored', 'parkhouse', 'flesh']","['DET', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'DET', 'ADJ', 'NOUN', 'CONJ']"
"['in', 'by-laws', 'corps', '.', 'cohorts', 'of', 'expensive', 'xenon', 'remanding', 'he', 'of', 'nbc']","['ADP', 'DET', 'NOUN', '.', 'NOUN', 'ADP', 'DET', 'NUM', '.', 'PRON', 'ADP', 'NOUN']"
"['she', 'stupidity', 'supplement', 'recommending', 'builder', 'substitute', 'courting', 'congregational', 'measures', 'this', 'government', 'use', ""mechanic's"", 'prestige']","['PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN']"
"['in', 'because', 'unfixed', 'past', 'denmark', 'semester', 'thorny', 'givers', 'nugent', ')', 'separately', 'this', 'uphill']","['ADP', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', '.', 'CONJ', 'NUM', '.', 'CONJ', 'DET', 'NUM']"
"[""palace's"", 'streaked', 'gained', 'grilled', 'humor', ',']","['ADV', 'VERB', 'VERB', 'VERB', 'NOUN', '.']"
"['and', 'lumumba', 'seizure', 'for', 'shoddy', 'as', 'overall', 'large', ',', 'him', 'united', 'a', 'accordion', 'dissolved', 'melon-like', 'stronger', 'of']","['CONJ', 'NOUN', 'CONJ', 'ADP', 'PRON', 'ADV', 'ADJ', 'ADJ', '.', 'PRON', 'VERB', 'DET', 'NOUN', 'CONJ', 'DET', 'ADJ', 'ADP']"
"[""hitler's"", 'canon', 'menace', 'making', 'bexar', 'the', 'parker', 'michigan', 'of', 'the', 'tunes', 'recital', 'increasing']","['ADP', 'ADJ', 'NOUN', 'VERB', 'CONJ', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB']"
"['faced', 'robin', 'over-corrected', 'disagree', 'reflection', 'cheer', '$15,000,000', ',', ""lloyd's"", 'flirtation', 'daisies', 'absorb', 'indigestible']","['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN', '.', 'NOUN', 'NUM', 'ADV', 'VERB', 'DET']"
"['of', 'sovereignty', 'malice', 'on', 'strength', 'gregorio', 'but', 'anxiety', 'operator', 'conceptions', 'i', ""europe's"", 'heads', 'had', 'tibetan', 'underworld']","['ADP', 'PRON', 'VERB', 'ADP', 'NOUN', '.', 'CONJ', 'ADV', 'ADJ', 'CONJ', 'PRON', 'VERB', '.', 'VERB', '.', 'ADV']"
"['amen', 'that', 'continuity', 'twisty', 'altered', 'on', 'ltd.', 'overheating']","['PRT', 'DET', 'NOUN', '.', 'NUM', 'ADP', 'ADJ', 'NOUN']"
"['entertaining', 'individual', 'cloth', ',', 'strictest', 'vibrato']","['DET', 'ADJ', 'NOUN', '.', 'ADV', 'ADP']"
"['extruded', 'that', 'special', 'cheshire', 'carriers', ',', 'notions', 'towering', 'normalcy', ',', 'in', 'which', 'years']","['ADJ', 'ADP', 'ADJ', 'NOUN', 'NOUN', '.', 'CONJ', 'ADJ', 'NOUN', '.', 'ADP', 'DET', 'NOUN']"
"['completions', 'of', 'plugged', 'patrol', '--', 'consumer', 'yeni', 'that']","['ADV', 'ADP', 'DET', 'NOUN', '.', 'NOUN', '.', 'ADP']"
"['pernod', 'goes', 'enormously', 'scratched', 'passing', 'van', 'encouraging', 'westchester']","['DET', 'VERB', 'ADV', 'ADV', 'VERB', 'NOUN', 'VERB', 'DET']"
"['harsh', 'criss-cross', 'airborne', 'rats', 'use', 'repeater']","['VERB', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'VERB']"
"[""''"", 'the', 'arts', 'handle', 'conference', 'to', 'breeding', 'high-school', 'tract', 'which', 'states', ':', 'hoc', ',', 'prompt', 'hard-sell']","['.', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRT', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'VERB', '.', 'ADP', 'NOUN']"
"['cleveland', 'happily', 'chivalry', 'mr.', 'is', 'for', 'married', 'observes', 'troubles', 'distressed']","['NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'NOUN', 'VERB']"
"['lemonade', 'lead', 'finland', ',', 'covenant', 'to', 'junior', 'shortening', 'the', 'planned', 'razor-sharp', 'its', 'groomsmen', 'drug', 'condiments']","['PRON', 'VERB', 'NOUN', '.', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'VERB', 'ADP', 'DET', 'ADJ', 'ADP', 'DET']"
"['head', 'liability', 'not', 'done', 'location', 'rights', ',', 'have', 'supervision', 'trusteth', 'car', 'western-style']","['NOUN', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', '.', 'VERB', 'VERB', 'DET', 'NOUN', '.']"
"['our', 'weigle', 'lapse', 'month', '.', 'the', 'replacements', '.', 'plotting', ',', 'within', 'missing', 'to', 'struck', 'has']","['DET', 'NOUN', '.', 'NOUN', '.', 'DET', 'NOUN', '.', 'NUM', '.', 'ADP', 'VERB', 'PRT', 'VERB', 'VERB']"
"['restaurants', 'squads', 'reported', 'this', 'extremely', '1912', 'sources', 'undertaking', 'resorcinol', 'wildlife', 'found', 'bark', 'milestone', 'have']","['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PRT', 'ADP', 'VERB']"
"['1803', 'offer', 'a', 'advertising-conscious', 'dr.', 'from', '$3,500', 'coincide', ',', '.', 'first', 'salesmen', 'catchy', ',', ',', 'vocalists', 'mold']","['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', '.', '.', 'ADJ', 'NOUN', 'VERB', '.', '.', 'DET', 'NOUN']"
"['over', 'administration', 'with', 'plentiful', 'utilizes', 'to', 'congress', 'nothing', 'weissmuller', 'crash', 'modernizing', 'in']","['ADP', 'NOUN', 'ADP', 'DET', 'VERB', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADP']"
"['industry', 'although', 'house', '--', 'veto', 'the', 'schmidl-seeberg', 'song', 'sleep', 'wyn', ',', '53-year-old', 'through', 'the']","['NOUN', 'ADP', 'NOUN', '.', 'PRT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'NOUN', 'ADP', 'DET']"
"['made', 'recommended', 'respiratory', 'indecisive', 'airy', 'usually', 'dig', 'tariff', 'turn', 'most', 'are', 'bomber', 'collections']","['VERB', 'VERB', 'CONJ', 'ADJ', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'PRT', 'VERB']"
"['.', 'theory', '.', 'schoolers', 'the', 'moscone', 'unpartisan', 'by-gone', 'became', 'quick-wate', 'the', 'faith', 'kedzie', '``', 'kill', 'budget', 'can']","['.', 'NOUN', '.', 'VERB', 'DET', 'VERB', '.', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', '.', '.', 'NOUN', 'VERB']"
"['surpassed', 'validity', 'news', 'for', 'most', 'wasteland', 'roast']","['VERB', 'CONJ', 'NOUN', 'ADP', 'ADV', '.', 'NOUN']"
"['the', 'hours', '.', 'per', 'the', 'robert']","['DET', 'NOUN', '.', 'ADP', 'DET', 'NOUN']"
"['the', 'man', 'restudy', 'the', 'selected', 'the', 'elliott', 'hagner', '.', 'and', 'a', 'skilled']","['DET', 'NOUN', 'ADP', 'DET', 'VERB', 'DET', 'NOUN', '.', '.', 'CONJ', 'DET', 'ADJ']"
"['resumption', 'monument', 'single-dose', 'born', 'fringe', 'figures', 'principles', 'audubon', 'the', 'sympathies', 'realtor', 'persons']","['NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']"
"['sect', 'camilo', 'and', 'chariot', 'impunity', 'cezannes', 'thornton', 'found', 'talking', 'handed', ',', ""university's"", 'guitarist', 'nothing', 'united', 'bahia', 'children', 'in', 'scoreboard']","['NOUN', '.', 'CONJ', 'VERB', 'NOUN', 'NUM', '.', 'VERB', 'VERB', 'VERB', '.', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET']"
"['it', 'building', 'that', 'the', 'beautiful', 'versatile', '.', '9329', 'nonviolent', 'green', 'have', 'association', 'for']","['PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', '.', 'PRON', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADP']"
"['loosely', 'the', 'chemical', 'roamed', 'phalanx', 'billy', 'politics', 'yesterday', 'congregational', 'agrees']","['ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ', 'ADJ']"
"['rigidly', 'questioned', '12-passenger', 'pre-season', 'transom', 'score', 'state', 'our']","['ADV', 'VERB', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'DET']"
"['a', 'new', 'mastered', 'firm', 'incentive', 'open', 'have', 'to', 'is', 'integrated', 'much', 'senior', '.', '.', 'tap', 'ukrainian', '.']","['DET', 'ADJ', 'ADP', 'ADJ', 'CONJ', 'VERB', 'VERB', 'PRT', 'VERB', 'ADP', 'ADJ', 'ADJ', '.', '.', 'CONJ', 'NUM', '.']"
"['themselves', 'brakes', 'procedure', 'easy', 'bottom', '?', 'is', 'of', 'geraldine', '``', 'norristown', 'restrain', 'connection']","['PRON', 'ADV', 'ADP', 'ADJ', 'NOUN', '.', 'VERB', 'ADP', 'NOUN', '.', 'NOUN', 'ADP', 'NOUN']"
"['presidents', 'dealing', 'in', 'cent', 'corneilus', 'accelerated', 'oats', 'valerie', 'cannot', 'unpremeditated', 'estate']","['NOUN', 'VERB', 'ADP', 'NOUN', 'PRT', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB', 'NOUN']"
"['autograph', 'have', 'down-and-outers', 'budgets', 'individuation', 'disperse', 'the', 'f.', 'took', 'suspicion', 'overtime', 'cimoli', 'heaviness', 'antagonistic', 'nationalisms', 'disparities']","['PRON', 'VERB', 'NOUN', '.', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', '.', '.', 'ADJ', 'NOUN', 'ADP', 'ADV']"
"['reestablish', 'olive-green', 'flash-bulbs', 'attack', ',', 'translations', '75%', 'havana']","['NOUN', '.', 'DET', 'NOUN', '.', 'VERB', 'DET', 'NOUN']"
"['participants', '.', 'garza', 'groups', 'a', 'accumulation']","['NOUN', '.', 'ADP', 'NOUN', 'DET', 'NOUN']"
"['rich', 'its', 'symbols', 'making', 'konga', 'midsummer', 'instead', 'acting']","['ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB']"
"['house', 'in', 'solemnis', 'pitching', 'frictions', 'that', 'garbage', 'safety', ',', '6-inch']","['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', '.', 'NOUN']"
"['the', 'sincere', 'physicist', 'garde', 'playing', 'secretary', 'dimensioning', '.', 'explain', 'needs', 'the', 'years', 'borrowing', 'the', 'bay', 'wasted', 'a', 'knauer', 'to']","['DET', 'ADJ', 'NOUN', '.', 'VERB', 'NOUN', '.', '.', 'VERB', 'VERB', 'DET', 'NOUN', '.', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRT']"
"['tripled', ""dalton's"", 'could', 'rapid-fire', ',', 'pass', 'theater', '?']","['ADP', 'DET', 'VERB', 'NUM', '.', 'VERB', 'NOUN', '.']"
"['issue', 'saba', 'shoji', 'country', ',', 'exercise']","['NOUN', 'NOUN', 'ADV', 'NOUN', '.', 'NOUN']"
"['forever', 'herzog', 'supper', 'city-bred', 'objectivity', 'be', 'the', 'ramp', ',', 'of']","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', '.', 'ADP']"
"['not', 'related', 'braddock-against-the-indians', 'in', 'corn', 'or', 'it', ',', 'annually', 'sacrifice', 'phrases', ""union's"", 'executions', 'register', 'sort']","['ADV', 'DET', 'ADJ', 'ADP', 'NOUN', 'CONJ', 'PRON', '.', '.', 'PRON', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN']"
"['either', 'juicy', 'blacked', '$60', 'yugoslavia', 'curves', 'southern', 'hillsdale', 'yachters', 'vacuum-', 'value', 'parade']","['CONJ', 'ADJ', 'CONJ', 'VERB', 'PRON', 'VERB', 'ADJ', 'CONJ', 'PRT', 'ADV', '.', 'DET']"
"['sp', 'strongest', 'speculative', 'gold-filled', 'knock-down', 'execute', 'charlie', '.', 'hooked', 'lobbies', 'tons', '$50,000', 'in', 'curry', 'hour', 'summoned', 'month', 'ambivalence', 'throng']","['.', 'ADV', 'ADJ', 'ADJ', '.', 'DET', 'NOUN', '.', 'DET', 'PRON', 'PRT', 'VERB', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'PRT']"
"['the', 'steep', 'provisions', 'vulnerability', 'influenced', 'world', 'lbs.', 'because', 'larkins', 'structure', 'which', 'court-appointed']","['DET', 'ADJ', '.', 'PRON', 'VERB', 'NOUN', '.', 'ADV', 'VERB', 'ADV', 'DET', 'ADJ']"
"['the', 'insufficient', 'sultry', 'commander', 'last', 'in', 'is', 'you', 'avant-garde', '.', 'of', 'the', 'bag', '20-piece', 'this', 'right']","['DET', 'ADJ', 'ADP', 'DET', 'ADJ', 'ADP', 'VERB', 'PRON', 'VERB', '.', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']"
"['of', 'world', 'is', 'catch', 'hostess', 'of', 'professional', 'simpson', '``', '.', ',', 'a', 'high-sounding', ""claude's""]","['ADP', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', '.', '.', '.', 'DET', 'ADJ', 'NOUN']"
"['the', 'clutches', 'counties', ',', 'goaded', 'self', '?', 'other', 'mr.', 'accreditation', 'loom', 'of', 'the', 'kind', 'swipe']","['DET', 'ADV', 'ADV', '.', 'CONJ', 'NOUN', '.', 'ADJ', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']"
"['his', 'raised', 'service', 'library', 'to', 'a', 'homemaster', 'county', 'serious-minded', 'admiration', 'assets', 'received', 'the', 'physical', 'decree']","['DET', 'ADJ', 'NOUN', 'NOUN', 'PRT', 'DET', 'ADJ', 'NOUN', 'ADV', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN']"
"['stimulus', '.', 'forces', 'in', 'package', 'regina', 'grasped', ""maestro's"", 'terms', 'bar', 'after', 'troopers', 'copy', 'quarter-inch', 'istanbul', 'gave', 'mao']","['PRON', '.', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'PRON', 'VERB', 'PRON']"
"['should', 'to', 'kyo-zan', 'astonished', 'will', 'of', 'service', '.', 'the', 'understandable', 'such', 'town', 'kansas', 'by', 'miscalculations', 'infest', 'ma', 'atom']","['VERB', 'ADP', 'ADJ', 'PRON', 'VERB', 'ADP', 'NOUN', '.', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADP', 'NOUN']"
"['that', 'polish', 'this', 'states', '``', 'neuberger', 'his', 'director']","['PRON', 'VERB', 'DET', 'NOUN', '.', 'VERB', 'DET', 'NOUN']"
"['wide', 'firms', ""speaker's"", 'a', 'encompasses', 'n.', 'our', 'isle', 'important', 'workshops', 'paper', 'backs']","['ADJ', 'NOUN', 'ADP', 'DET', 'VERB', '.', 'DET', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN']"
"['mansion', 'early', 'course', 'chest', 'novel', 'of']","['CONJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP']"
"['first', ""''"", 'hoosegows', 'until', 'the', 'un', 'spate', 'that', 'capacity']","['ADJ', '.', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']"
"['attendants', 'experience', '5,000', 'ghastly', 'strengthens', 'del.', 'birds', 'doubles', 'add', 'a', 'squirrel', ""''"", 'needless', 'prime', '869', 'monsieur', 'involving', 'capitalize']","['DET', 'NOUN', 'CONJ', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', '.', 'ADV', 'ADP', 'NUM', '.', 'PRT', 'VERB']"
"['against', 'london', 'tube', 'cleverly', 'matting', 'principles', 'we', 'pectorals', 'representations']","['ADP', 'NOUN', 'NOUN', 'NOUN', '.', 'NOUN', 'PRON', 'VERB', 'PRON']"
"[""rickey's"", ')', 'abra', 'shall', 'many', 'background', 'whatever', '.', 'for', 'the', 'pituitary', ""'"", 'system', 'part', 'psychic', 'in', 'men', '.', ';']","['PRON', '.', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', '.', 'ADP', 'DET', 'NOUN', '.', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', '.', '.']"
"['avenue', 'sewer', 'must', 'the', 'whole', 'patronage', 'untold', 'assistants', 'repetition', 'installed']","['NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB']"
"['than', 'gladden', 'candles', 'of', 'one-quarter', 'spouse', 'gloom', 'price', 'launched', 'into', 'jury', 'hence']","['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', '.', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADV']"
"['script', 'ninety', 'the', 'same', 'years', 'headstand', 'tito', '.', 'consultant', 'have', 'anterior', 'monstrosity']","['PRT', 'VERB', 'DET', 'ADJ', 'NOUN', '.', 'NUM', '.', 'NOUN', 'VERB', 'ADJ', 'NOUN']"
"['librettists', 'expected', 'the', 'land', 'carol', '28-30', 'that', 'rodder', 'boiler', 'morgart', 'for', 'the', 'rotation', 'texans', 'obligations', 'are', 'the', 'notice']","['PRON', 'VERB', 'DET', 'NOUN', 'CONJ', 'ADJ', 'ADP', 'PRON', 'ADP', 'PRON', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN']"
"['not', 'tuesday', 'range', 'the', 'filbert', 'mitigation', 'profits', 'finished', 'howl', 'maturity', 'on', 'drill', ""''"", 'functioning', 'statewide', 'barcus']","['ADV', 'VERB', 'VERB', 'DET', 'PRT', 'NOUN', 'NOUN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', '.', 'NOUN', 'VERB', 'NOUN']"
"['voice', 'in', 'microscopy', 'new', 'recent', 'receipts', 'for', 'those', 'mass.', 'rutabagas', 'kimbolton', 'tomkins', 'soloviev', 'summit', ""bizet's"", 'gateway', 'hauled', 'result']","['NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'CONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', '.', 'DET', 'NOUN']"
"['almanac', 'tends', 'ward-heelers', 'watercolorists', 'part', 'of', 'bricks', 'gradual', 'bayaderka']","['NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']"
"['for', 'be', 'sublime', 'fed', '1065', 'clatter', 'pabor', 'paper', 'unlamented', 'chansons', 'livelihood', 'solace', 'says', 'institutes', 'sterile', ',', 'with', 'we']","['ADP', 'VERB', 'DET', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', '.', 'ADJ', '.', 'ADP', 'PRON']"
"['their', 'maiden', 'allies', 'compulsive', 'of', 'the', 'sleeping', 'these', 'counterpoint', ""''"", 'stresses', 'with']","['DET', 'NOUN', 'NOUN', 'CONJ', 'ADP', 'DET', 'VERB', 'DET', 'NOUN', '.', 'NOUN', 'ADP']"
